Lon,Lat,Mask,Conf,brt_t13(K),frp(MW),line,sample,Sat,YearDay,Hour
140.877365,-17.728645,8,74,331.052887,11.828202,264,1379,NDE,2018312,0419
140.869736,-17.729868,8,74,331.213257,11.892975,264,1380,NDE,2018312,0419
143.862167,-17.216230,9,100,371.215332,116.119614,265,1036,NDE,2018312,0419
140.868561,-17.723064,9,93,348.798157,32.878670,265,1380,NDE,2018312,0419
143.860687,-17.208374,8,43,327.289001,12.222960,266,1036,NDE,2018312,0419
140.867371,-17.716251,8,66,327.228851,9.617680,266,1380,NDE,2018312,0419
143.816498,-17.200069,9,89,344.335236,41.606800,268,1040,NDE,2018312,0419
143.806107,-17.201929,8,78,334.205261,22.898478,268,1041,NDE,2018312,0419
143.981674,-17.162231,9,80,335.009491,21.400867,269,1024,NDE,2018312,0419
143.825226,-17.190409,9,88,343.035156,38.627045,269,1039,NDE,2018312,0419
143.814972,-17.192251,9,88,343.510956,40.697937,269,1040,NDE,2018312,0419
143.804672,-17.194103,9,100,363.217804,89.779640,269,1041,NDE,2018312,0419
143.823715,-17.182579,9,89,344.499969,42.758240,270,1039,NDE,2018312,0419
143.803253,-17.186272,9,100,360.557373,83.340324,270,1041,NDE,2018312,0419
143.801788,-17.178438,9,100,360.365906,82.307617,271,1041,NDE,2018312,0419
143.983978,-17.159555,8,68,328.276215,12.341877,272,1023,NDE,2018312,0419
143.973404,-17.161390,8,76,332.193939,18.083372,272,1024,NDE,2018312,0419
143.827087,-17.186760,9,91,346.305878,44.252605,272,1038,NDE,2018312,0419
143.816772,-17.188551,9,88,343.511719,40.458412,272,1039,NDE,2018312,0419
143.806564,-17.190313,9,100,368.821167,110.447357,272,1040,NDE,2018312,0419
143.867050,-17.171724,9,88,342.770874,31.222576,273,1034,NDE,2018312,0419
143.805099,-17.182484,9,100,374.708557,134.301270,273,1040,NDE,2018312,0419
143.794693,-17.184292,9,81,336.726044,31.960131,273,1041,NDE,2018312,0419
143.855148,-17.165682,7,25,326.900940,10.692907,274,1035,NDE,2018312,0419
143.864166,-17.156000,9,96,353.161713,56.770981,275,1034,NDE,2018312,0419
143.853683,-17.157829,8,39,334.971924,22.000113,275,1035,NDE,2018312,0419
143.843292,-17.159645,9,97,354.968018,65.996834,275,1036,NDE,2018312,0419
143.935806,-17.135302,8,51,326.590302,9.259377,276,1027,NDE,2018312,0419
143.873093,-17.146317,9,86,349.709473,49.507912,276,1033,NDE,2018312,0419
143.862701,-17.148140,8,76,347.428894,45.225456,276,1034,NDE,2018312,0419
143.892532,-17.134777,8,77,341.925781,34.876694,277,1031,NDE,2018312,0419
143.891083,-17.126888,8,74,338.275391,30.109949,278,1031,NDE,2018312,0419
143.880646,-17.128738,8,71,336.218140,27.965050,278,1032,NDE,2018312,0419
141.729233,-17.409370,8,78,336.892792,16.166685,291,1265,NDE,2018312,0419
141.721069,-17.410715,8,69,334.211395,12.988708,291,1266,NDE,2018312,0419
141.727982,-17.402346,9,89,345.011719,26.598812,292,1265,NDE,2018312,0419
141.719833,-17.403683,9,100,371.850281,79.657135,292,1266,NDE,2018312,0419
141.711655,-17.405025,8,71,334.795898,13.026073,292,1267,NDE,2018312,0419
141.698532,-17.378275,8,41,330.231750,8.055889,296,1268,NDE,2018312,0419
141.687897,-17.365576,8,57,335.138916,14.726228,298,1269,NDE,2018312,0419
145.356430,-16.645782,8,66,322.804077,13.968228,310,846,NDE,2018312,0419
141.184982,-16.979435,8,44,325.846436,10.840080,367,1318,NDE,2018312,0419
141.185440,-16.977560,8,54,329.125427,12.394222,368,1317,NDE,2018312,0419
141.358582,-16.942501,9,80,334.176392,10.676606,369,1295,NDE,2018312,0419
141.357361,-16.935547,9,81,339.624664,17.242107,370,1295,NDE,2018312,0419
141.349365,-16.936840,9,100,379.488708,98.860611,370,1296,NDE,2018312,0419
141.348160,-16.929876,8,54,337.020111,16.671431,371,1296,NDE,2018312,0419
141.362900,-16.920324,9,87,341.619019,20.320553,372,1294,NDE,2018312,0419
141.326141,-16.897682,8,72,335.311432,15.900105,376,1298,NDE,2018312,0419
141.318192,-16.898989,8,68,332.592102,13.466666,376,1299,NDE,2018312,0419
141.324936,-16.890726,9,100,395.186981,155.114365,377,1298,NDE,2018312,0419
128.381287,-18.446178,8,69,317.779053,12.739301,394,2875,NDE,2018312,0419
144.946869,-15.971549,8,79,330.331573,18.000246,421,871,NDE,2018312,0419
144.938614,-15.973048,9,81,331.089233,19.570753,421,872,NDE,2018312,0419
144.928894,-15.965946,8,71,323.710632,11.260258,422,873,NDE,2018312,0419
127.622932,-18.356564,9,90,339.754547,54.664696,422,2953,NDE,2018312,0419
127.613152,-18.357487,9,91,341.839508,61.459015,422,2954,NDE,2018312,0419
145.079605,-15.929553,7,28,326.219543,14.009555,423,855,NDE,2018312,0419
145.062973,-15.932603,8,51,319.266998,7.640912,423,857,NDE,2018312,0419
144.927032,-15.957436,8,59,325.602356,12.006475,423,873,NDE,2018312,0419
144.919067,-15.958887,9,98,355.906555,63.419434,423,874,NDE,2018312,0419
144.910980,-15.960362,8,66,326.922729,14.955589,423,875,NDE,2018312,0419
127.631622,-18.343273,8,44,322.911346,19.898972,423,2952,NDE,2018312,0419
127.621796,-18.344193,9,98,356.993530,111.546051,423,2953,NDE,2018312,0419
145.086075,-15.919426,8,55,323.695618,12.310612,424,854,NDE,2018312,0419
145.078018,-15.920899,9,83,332.841003,22.906792,424,855,NDE,2018312,0419
144.968414,-15.941004,9,81,330.722260,18.205153,424,868,NDE,2018312,0419
144.917343,-15.950341,9,96,352.943359,56.550629,424,874,NDE,2018312,0419
127.640038,-18.330021,8,32,322.483337,20.483534,424,2951,NDE,2018312,0419
127.630363,-18.330927,8,74,327.534180,29.003092,424,2952,NDE,2018312,0419
145.084763,-15.910699,8,45,322.778351,10.864641,425,854,NDE,2018312,0419
145.076401,-15.912233,8,78,331.527893,20.509901,425,855,NDE,2018312,0419
127.274323,-18.350935,8,66,318.275543,15.399923,425,2987,NDE,2018312,0419
127.263855,-18.351877,8,37,315.535461,10.629949,425,2988,NDE,2018312,0419
127.220200,-18.343031,8,72,322.938721,21.445620,426,2992,NDE,2018312,0419
126.884003,-18.359695,9,98,357.083862,129.042099,427,3023,NDE,2018312,0419
126.873032,-18.360645,9,99,358.794556,136.447586,427,3024,NDE,2018312,0419
144.987518,-15.901886,8,57,322.438721,9.189331,428,865,NDE,2018312,0419
133.610260,-17.639700,9,99,358.652374,60.174919,429,2252,NDE,2018312,0419
127.225182,-18.339603,8,51,317.385773,12.488556,434,2991,NDE,2018312,0419
126.889809,-18.358408,8,74,322.309052,21.553473,435,3022,NDE,2018312,0419
126.878876,-18.359426,9,100,366.543976,175.028519,435,3023,NDE,2018312,0419
126.867844,-18.360455,9,85,333.788513,44.342194,435,3024,NDE,2018312,0419
126.856636,-18.361496,8,38,317.410522,11.527895,435,3025,NDE,2018312,0419
126.811996,-18.352560,8,72,321.348328,22.890673,436,3029,NDE,2018312,0419
144.712936,-15.905271,8,50,318.114624,6.533823,437,896,NDE,2018312,0419
136.363663,-17.227816,9,89,350.788147,36.497990,438,1945,NDE,2018312,0419
126.865013,-18.308535,9,81,328.560455,36.255886,439,3024,NDE,2018312,0419
126.853851,-18.309542,9,90,341.221436,70.757591,439,3025,NDE,2018312,0419
136.357315,-17.185331,8,59,336.737854,15.312065,444,1945,NDE,2018312,0419
134.683929,-17.383137,8,38,328.080536,11.401024,447,2130,NDE,2018312,0419
134.685547,-17.378317,8,59,326.599884,10.804698,450,2129,NDE,2018312,0419
136.300873,-17.143595,9,91,346.001221,32.098980,452,1950,NDE,2018312,0419
136.291565,-17.137644,8,48,336.768829,20.236320,453,1951,NDE,2018312,0419
127.224159,-18.184326,9,81,328.006622,31.036844,454,2989,NDE,2018312,0419
127.213394,-18.185324,8,66,320.160461,16.757812,454,2990,NDE,2018312,0419
127.233528,-18.170702,9,85,332.826355,41.091011,455,2988,NDE,2018312,0419
127.222679,-18.171707,8,73,320.739288,17.173872,455,2989,NDE,2018312,0419
137.239273,-16.961901,8,65,329.268097,7.031191,459,1831,NDE,2018312,0419
136.110641,-17.062107,8,38,327.167542,8.967076,468,1970,NDE,2018312,0419
136.017578,-17.074993,9,92,347.078918,37.048672,468,1981,NDE,2018312,0419
136.109543,-17.054974,9,85,338.953064,21.072495,469,1970,NDE,2018312,0419
136.108444,-17.047831,8,67,332.771088,13.633998,470,1970,NDE,2018312,0419
136.065170,-17.046486,8,78,338.530853,21.914902,471,1975,NDE,2018312,0419
136.056824,-17.047628,8,45,328.282288,10.728081,471,1976,NDE,2018312,0419
136.055634,-17.040485,8,71,331.428589,13.840903,472,1976,NDE,2018312,0419
136.062897,-17.032179,8,60,327.725861,10.418289,473,1975,NDE,2018312,0419
139.569412,-16.426855,8,58,327.043182,5.231220,487,1507,NDE,2018312,0419
139.562134,-16.427988,9,94,347.920807,27.636465,487,1508,NDE,2018312,0419
139.554855,-16.429104,8,56,328.214996,7.199109,487,1509,NDE,2018312,0419
139.561035,-16.421301,9,95,350.547394,31.361320,488,1508,NDE,2018312,0419
139.553757,-16.422434,9,100,361.078430,48.537010,488,1509,NDE,2018312,0419
137.063400,-16.635178,8,79,333.649017,11.193817,511,1844,NDE,2018312,0419
137.055695,-16.636269,9,83,337.596313,14.717550,511,1845,NDE,2018312,0419
137.063568,-16.632734,8,75,332.856018,11.313501,512,1843,NDE,2018312,0419
137.055878,-16.633846,9,88,342.613922,21.111425,512,1844,NDE,2018312,0419
137.067062,-16.604177,8,54,327.061462,6.609520,516,1842,NDE,2018312,0419
144.528305,-15.171988,8,65,326.599121,12.585622,550,895,NDE,2018312,0419
144.520187,-15.173441,9,96,351.961487,51.148834,550,896,NDE,2018312,0419
144.526688,-15.163527,8,51,329.520691,15.120019,551,895,NDE,2018312,0419
144.513763,-15.139625,8,79,333.429291,18.947222,554,896,NDE,2018312,0419
126.549103,-17.566227,8,72,318.754700,15.714444,554,3041,NDE,2018312,0419
126.537628,-17.567251,8,74,318.992493,15.587811,554,3042,NDE,2018312,0419
126.545647,-17.526970,8,56,319.804657,17.343727,557,3041,NDE,2018312,0419
126.549393,-17.527182,8,70,320.200714,19.039352,565,3040,NDE,2018312,0419
142.904236,-15.324672,8,66,324.796326,8.692376,569,1080,NDE,2018312,0419
137.225418,-16.215923,9,100,362.101135,51.610291,570,1811,NDE,2018312,0419
137.217865,-16.217009,9,88,341.724335,20.439413,570,1812,NDE,2018312,0419
137.202713,-16.219181,9,99,359.417114,47.938576,570,1814,NDE,2018312,0419
137.239471,-16.206953,9,100,362.171448,50.957882,571,1809,NDE,2018312,0419
137.231918,-16.208033,9,97,354.456696,36.377598,571,1810,NDE,2018312,0419
137.224380,-16.209112,9,98,356.903717,40.056538,571,1811,NDE,2018312,0419
137.216812,-16.210194,9,95,351.982452,32.450176,571,1812,NDE,2018312,0419
137.209229,-16.211281,9,100,368.278137,63.738953,571,1813,NDE,2018312,0419
137.201660,-16.212370,9,100,400.060791,161.209366,571,1814,NDE,2018312,0419
137.194092,-16.213455,9,100,393.118317,137.029236,571,1815,NDE,2018312,0419
137.186508,-16.214533,9,100,369.852905,71.365143,571,1816,NDE,2018312,0419
137.245987,-16.199059,8,76,335.887665,13.595388,572,1808,NDE,2018312,0419
137.200623,-16.205545,9,100,374.534882,76.854622,572,1814,NDE,2018312,0419
137.193039,-16.206629,9,100,384.025909,107.085968,572,1815,NDE,2018312,0419
137.185455,-16.207722,8,71,326.947754,9.671834,572,1816,NDE,2018312,0419
137.191986,-16.199820,9,100,385.597626,109.616684,573,1815,NDE,2018312,0419
137.184402,-16.200907,9,94,349.396820,34.316856,573,1816,NDE,2018312,0419
137.236343,-16.186520,8,63,332.976288,8.098167,574,1809,NDE,2018312,0419
137.198517,-16.191912,8,64,336.687317,9.004935,574,1814,NDE,2018312,0419
137.190948,-16.192997,9,100,372.812012,74.697418,574,1815,NDE,2018312,0419
137.183365,-16.194084,9,98,356.583771,45.861111,574,1816,NDE,2018312,0419
137.197464,-16.185104,9,91,346.169464,21.737797,575,1814,NDE,2018312,0419
137.189880,-16.186188,9,100,377.515808,86.385475,575,1815,NDE,2018312,0419
137.182327,-16.187260,9,100,363.840942,59.204739,575,1816,NDE,2018312,0419
137.197418,-16.181990,9,90,343.221222,18.068222,576,1813,NDE,2018312,0419
137.189850,-16.183096,9,100,364.153503,52.562721,576,1814,NDE,2018312,0419
137.182297,-16.184195,9,100,373.149658,76.030609,576,1815,NDE,2018312,0419
137.174728,-16.185289,9,88,340.878601,22.802607,576,1816,NDE,2018312,0419
137.181259,-16.177372,8,54,339.762726,19.297052,577,1815,NDE,2018312,0419
137.180222,-16.170551,9,90,350.059662,32.892120,578,1815,NDE,2018312,0419
137.194305,-16.161552,8,45,331.452301,6.126844,579,1813,NDE,2018312,0419
137.186737,-16.162640,9,100,386.023895,110.149719,579,1814,NDE,2018312,0419
137.179169,-16.163736,9,100,375.837311,83.633125,579,1815,NDE,2018312,0419
137.171585,-16.164829,8,78,340.462555,21.896809,579,1816,NDE,2018312,0419
137.223480,-16.150364,9,90,344.412415,20.993958,580,1809,NDE,2018312,0419
137.215927,-16.151457,9,87,339.431854,14.474101,580,1810,NDE,2018312,0419
137.229996,-16.142462,9,85,338.606903,14.384360,581,1808,NDE,2018312,0419
137.222427,-16.143557,9,100,367.574188,59.828400,581,1809,NDE,2018312,0419
137.207336,-16.145735,9,91,345.516083,20.954868,581,1811,NDE,2018312,0419
137.199768,-16.146828,8,51,333.816681,9.135546,581,1812,NDE,2018312,0419
137.177063,-16.150110,8,68,338.100983,18.632421,581,1815,NDE,2018312,0419
141.641724,-15.452757,9,86,339.025116,21.700064,582,1218,NDE,2018312,0419
141.633347,-15.454138,9,83,335.876434,17.257305,582,1219,NDE,2018312,0419
137.236496,-16.134562,9,85,337.665344,13.882058,582,1807,NDE,2018312,0419
137.235458,-16.127754,7,25,330.243042,6.409052,583,1807,NDE,2018312,0419
137.227905,-16.128847,8,68,332.984467,8.748961,583,1808,NDE,2018312,0419
137.158798,-16.131830,9,100,393.350830,139.133865,584,1817,NDE,2018312,0419
137.151230,-16.132921,9,100,400.806976,167.968018,584,1818,NDE,2018312,0419
137.143631,-16.134016,9,100,360.239929,53.779404,584,1819,NDE,2018312,0419
137.136047,-16.135094,9,96,354.140808,44.160603,584,1820,NDE,2018312,0419
144.325439,-14.965814,8,50,319.124542,7.357491,585,913,NDE,2018312,0419
137.180450,-16.121754,9,96,354.140137,36.805576,585,1814,NDE,2018312,0419
137.150177,-16.126097,8,79,337.937286,19.301725,585,1818,NDE,2018312,0419
137.142593,-16.127193,9,97,354.931854,44.330795,585,1819,NDE,2018312,0419
137.135010,-16.128265,9,100,360.668671,55.492546,585,1820,NDE,2018312,0419
144.315979,-14.958858,9,80,329.046783,17.099323,586,914,NDE,2018312,0419
137.149124,-16.119280,8,75,340.180237,21.165041,586,1818,NDE,2018312,0419
137.141541,-16.120367,9,93,347.609833,32.913929,586,1819,NDE,2018312,0419
137.193497,-16.105946,8,66,340.086090,19.526009,587,1812,NDE,2018312,0419
137.185928,-16.107035,8,54,338.162384,17.553291,587,1813,NDE,2018312,0419
137.178360,-16.108120,9,100,362.828827,55.223038,587,1814,NDE,2018312,0419
137.170792,-16.109205,8,44,335.252045,14.848008,587,1815,NDE,2018312,0419
137.163223,-16.110289,8,68,336.610626,16.895060,587,1816,NDE,2018312,0419
137.244232,-16.084764,8,73,338.975098,18.947788,589,1805,NDE,2018312,0419
131.854172,-16.747564,8,58,323.442505,17.229628,597,2429,NDE,2018312,0419
131.843216,-16.739536,9,94,347.793488,60.355553,598,2430,NDE,2018312,0419
131.842072,-16.730324,8,53,322.668182,17.144903,599,2430,NDE,2018312,0419
131.899139,-16.714226,8,64,322.535583,16.413023,600,2424,NDE,2018312,0419
131.860764,-16.631092,8,66,324.770782,19.527176,614,2426,NDE,2018312,0419
131.849869,-16.623074,8,74,333.917969,32.179710,615,2427,NDE,2018312,0419
124.561134,-17.244583,9,81,327.744049,53.739750,632,3186,NDE,2018312,0419
124.545753,-17.245865,9,83,329.626526,62.537045,632,3187,NDE,2018312,0419
124.574867,-17.228756,8,72,316.715149,22.356691,633,3185,NDE,2018312,0419
124.559700,-17.230003,9,81,324.036560,44.722832,633,3186,NDE,2018312,0419
124.565887,-17.229067,8,63,326.539062,51.889359,642,3185,NDE,2018312,0419
124.550659,-17.230408,7,19,312.755737,15.179688,642,3186,NDE,2018312,0419
127.397423,-16.790962,8,31,306.116394,8.124449,663,2949,NDE,2018312,0419
136.166229,-15.676037,9,100,365.803833,67.647697,673,1927,NDE,2018312,0419
136.158157,-15.677183,9,100,416.971710,267.488342,673,1928,NDE,2018312,0419
136.150055,-15.678329,7,25,322.089691,5.543989,673,1929,NDE,2018312,0419
136.165176,-15.669003,9,100,361.417175,56.126976,674,1927,NDE,2018312,0419
136.196396,-15.657404,8,68,332.879883,12.007438,675,1923,NDE,2018312,0419
136.172195,-15.660828,9,87,340.945465,20.038467,675,1926,NDE,2018312,0419
136.164124,-15.661976,9,100,365.034943,62.876877,675,1927,NDE,2018312,0419
136.163086,-15.654935,8,67,330.479065,9.746203,676,1927,NDE,2018312,0419
133.994858,-15.943103,9,100,387.944489,188.680450,677,2166,NDE,2018312,0419
133.984451,-15.944462,9,100,380.351501,149.458405,677,2167,NDE,2018312,0419
133.983368,-15.936547,9,100,385.378082,171.898621,678,2167,NDE,2018312,0419
133.972931,-15.937922,9,92,353.349854,52.913445,678,2168,NDE,2018312,0419
136.192200,-15.629296,9,95,352.164062,37.920712,679,1923,NDE,2018312,0419
136.191147,-15.622275,8,36,327.918732,7.858738,680,1923,NDE,2018312,0419
133.939453,-15.926137,7,17,343.679260,31.150171,680,2171,NDE,2018312,0419
133.928955,-15.927490,9,83,348.539734,44.885128,680,2172,NDE,2018312,0419
133.811554,-15.934545,9,100,361.080627,85.632637,681,2183,NDE,2018312,0419
133.957138,-15.899624,9,100,383.541992,162.241257,683,2169,NDE,2018312,0419
133.946732,-15.900964,8,48,339.093292,24.592913,683,2170,NDE,2018312,0419
133.820038,-15.917177,7,17,326.318085,9.650838,683,2182,NDE,2018312,0419
133.976929,-15.889036,9,90,345.591248,36.760361,684,2167,NDE,2018312,0419
133.956070,-15.891699,9,96,353.303345,55.562508,684,2169,NDE,2018312,0419
133.861603,-15.903756,9,91,346.449036,45.583851,684,2178,NDE,2018312,0419
133.860474,-15.895783,8,46,323.774719,7.014553,685,2178,NDE,2018312,0419
133.806000,-15.894540,8,40,328.092529,13.331846,686,2183,NDE,2018312,0419
134.004807,-15.861334,9,87,342.163513,32.736069,687,2164,NDE,2018312,0419
133.921616,-15.871850,8,41,328.577606,10.995191,687,2172,NDE,2018312,0419
133.826263,-15.883860,8,52,334.087738,18.887703,687,2181,NDE,2018312,0419
133.925293,-15.877024,8,48,329.900055,11.050255,689,2171,NDE,2018312,0419
133.819519,-15.891108,8,48,329.490387,13.590624,689,2181,NDE,2018312,0419
134.007187,-15.858040,8,68,330.353638,12.528861,690,2163,NDE,2018312,0419
136.061798,-15.468186,9,81,335.052460,18.815540,706,1934,NDE,2018312,0419
136.060760,-15.461137,9,80,334.296692,17.649120,707,1934,NDE,2018312,0419
136.052658,-15.462286,9,81,335.389038,18.985739,707,1935,NDE,2018312,0419
136.044525,-15.463430,8,74,330.138916,13.652970,707,1936,NDE,2018312,0419
133.931793,-15.752984,8,65,327.888977,8.314685,707,2168,NDE,2018312,0419
133.950485,-15.734387,8,79,334.048187,16.624929,709,2166,NDE,2018312,0419
134.020630,-15.709101,8,34,329.795105,9.855881,711,2159,NDE,2018312,0419
134.029800,-15.699890,8,62,332.492554,13.896520,712,2158,NDE,2018312,0419
133.992615,-15.656574,9,89,344.559143,36.463200,718,2161,NDE,2018312,0419
133.996872,-15.660849,8,67,339.376892,27.233078,720,2160,NDE,2018312,0419
134.015152,-15.642359,8,54,337.846832,22.794670,722,2158,NDE,2018312,0419
134.034546,-15.631755,8,56,337.296661,22.668388,723,2156,NDE,2018312,0419
134.003754,-15.635860,9,100,376.335846,126.812210,723,2159,NDE,2018312,0419
135.931244,-15.364263,9,91,346.250916,32.660667,724,1947,NDE,2018312,0419
133.982193,-15.630698,7,22,331.567169,13.387514,724,2161,NDE,2018312,0419
133.991348,-15.621461,8,54,334.726471,19.962740,725,2160,NDE,2018312,0419
133.981140,-15.622805,8,61,329.162354,13.147264,725,2161,NDE,2018312,0419
135.918869,-15.337064,8,59,332.992737,13.499663,728,1948,NDE,2018312,0419
133.821472,-15.619521,8,73,330.064056,15.945683,728,2176,NDE,2018312,0419
143.646896,-14.078002,8,37,319.021301,7.116186,733,969,NDE,2018312,0419
143.645447,-14.069850,8,47,323.306671,10.732340,734,969,NDE,2018312,0419
135.870499,-15.293084,8,57,327.262146,8.498430,735,1953,NDE,2018312,0419
135.862289,-15.294204,8,57,326.449707,8.013171,735,1954,NDE,2018312,0419
135.871124,-15.294247,8,47,329.609802,10.668777,736,1952,NDE,2018312,0419
135.862915,-15.295409,8,30,328.196564,9.150769,736,1953,NDE,2018312,0419
143.644760,-14.071248,8,50,323.725952,9.860956,737,968,NDE,2018312,0419
133.804443,-15.555338,8,67,331.887299,13.924664,739,2176,NDE,2018312,0419
135.774139,-15.264340,8,77,335.394745,17.373409,742,1963,NDE,2018312,0419
133.695496,-15.445914,8,71,329.756958,11.876946,757,2184,NDE,2018312,0419
126.201668,-16.069382,8,61,310.203430,21.416594,23,3049,NDE,2018312,0420
133.935303,-15.143649,8,49,329.487640,14.355723,28,2156,NDE,2018312,0420
134.029984,-15.056162,8,56,335.466309,19.452780,40,2145,NDE,2018312,0420
134.028793,-15.048375,9,100,380.269836,143.486877,41,2145,NDE,2018312,0420
134.017563,-15.041893,9,100,407.712830,300.568268,42,2146,NDE,2018312,0420
134.036591,-15.031457,9,87,348.410370,48.203255,43,2144,NDE,2018312,0420
134.016434,-15.034093,7,28,326.096069,14.775265,43,2146,NDE,2018312,0420
134.055542,-15.021054,8,70,338.059845,29.004082,44,2142,NDE,2018312,0420
133.919601,-14.987160,8,57,329.266205,15.401380,53,2154,NDE,2018312,0420
125.203293,-15.941397,8,59,305.879608,12.245884,56,3127,NDE,2018312,0420
125.190514,-15.942575,8,64,307.907135,15.276707,56,3128,NDE,2018312,0420
